poly_ID,poly_SMI,dimer,quadmer,octamer,EA,IP
7_432,c1cc2cc3sccc3cc2s1.Oc1ccc(O)cc1,Oc1ccc(O)c(-c2cc3cc4sccc4cc3s2)c1,Oc1ccc(O)c(-c2cc3cc4sc(-c5cc(O)c(-c6cc7cc8sccc8cc7s6)cc5O)cc4cc3s2)c1,Oc1ccc(O)c(-c2cc3cc4sc(-c5cc(O)c(-c6cc7cc8sc(-c9cc(O)c(-c%10cc%11cc%12sc(-c%13cc(O)c(-c%14cc%15cc%16sccc%16cc%15s%14)cc%13O)cc%12cc%11s%10)cc9O)cc8cc7s6)cc5O)cc4cc3s2)c1,-2.580121739,0.906868179
7_433,c1cc2cc3sccc3cc2s1.Cc1ccncc1N,Cc1ccnc(-c2cc3cc4sccc4cc3s2)c1N,Cc1ccnc(-c2cc3cc4sc(-c5cc(C)c(N)c(-c6cc7cc8sccc8cc7s6)n5)cc4cc3s2)c1N,Cc1ccnc(-c2cc3cc4sc(-c5cc(C)c(N)c(-c6cc7cc8sc(-c9cc(C)c(N)c(-c%10cc%11cc%12sc(-c%13cc(C)c(N)c(-c%14cc%15cc%16sccc%16cc%15s%14)n%13)cc%12cc%11s%10)n9)cc8cc7s6)n5)cc4cc3s2)c1N,-2.966108482,0.734446319
7_434,c1cc2cc3sccc3cc2s1.O=c1[nH][nH]c2ccccc12,O=c1[nH][nH]c2cc(-c3cc4cc5sccc5cc4s3)ccc12,O=c1[nH][nH]c2cc(-c3cc4cc5sc(-c6cc(-c7cc8cc9sccc9cc8s7)cc7[nH][nH]c(=O)c67)cc5cc4s3)ccc12,O=c1[nH][nH]c2cc(-c3cc4cc5sc(-c6cc(-c7cc8cc9sc(-c%10cc(-c%11cc%12cc%13sc(-c%14cc(-c%15cc%16cc%17sccc%17cc%16s%15)cc%15[nH][nH]c(=O)c%14%15)cc%13cc%12s%11)cc%11[nH][nH]c(=O)c%10%11)cc9cc8s7)cc7[nH][nH]c(=O)c67)cc5cc4s3)ccc12,-2.567931354,1.18454879
7_435,c1cc2cc3sccc3cc2s1.COC(=O)c1ccsc1,COC(=O)c1ccsc1-c1cc2cc3sccc3cc2s1,COC(=O)c1ccsc1-c1cc2cc3sc(-c4cc(C(=O)OC)c(-c5cc6cc7sccc7cc6s5)s4)cc3cc2s1,COC(=O)c1ccsc1-c1cc2cc3sc(-c4cc(C(=O)OC)c(-c5cc6cc7sc(-c8cc(C(=O)OC)c(-c9cc%10cc%11sc(-c%12cc(C(=O)OC)c(-c%13cc%14cc%15sccc%15cc%14s%13)s%12)cc%11cc%10s9)s8)cc7cc6s5)s4)cc3cc2s1,-2.07388884,1.141177196
7_436,c1cc2cc3sccc3cc2s1.O=Cc1ccncc1,O=Cc1ccncc1-c1cc2cc3sccc3cc2s1,O=Cc1ccncc1-c1cc2cc3sc(-c4cc(C=O)c(-c5cc6cc7sccc7cc6s5)cn4)cc3cc2s1,O=Cc1ccncc1-c1cc2cc3sc(-c4cc(C=O)c(-c5cc6cc7sc(-c8cc(C=O)c(-c9cc%10cc%11sc(-c%12cc(C=O)c(-c%13cc%14cc%15sccc%15cc%14s%13)cn%12)cc%11cc%10s9)cn8)cc7cc6s5)cn4)cc3cc2s1,-1.937673653,1.338120271
7_437,c1cc2cc3sccc3cc2s1.Cc1cnc[nH]1,Cc1[nH]cnc1-c1cc2cc3sccc3cc2s1,Cc1[nH]cnc1-c1cc2cc3sc(-c4nc(-c5cc6cc7sccc7cc6s5)c(C)[nH]4)cc3cc2s1,Cc1[nH]cnc1-c1cc2cc3sc(-c4nc(-c5cc6cc7sc(-c8nc(-c9cc%10cc%11sc(-c%12nc(-c%13cc%14cc%15sccc%15cc%14s%13)c(C)[nH]%12)cc%11cc%10s9)c(C)[nH]8)cc7cc6s5)c(C)[nH]4)cc3cc2s1,-2.984033557,0.699241902
7_438,c1cc2cc3sccc3cc2s1.CC(=O)Nc1ccc([N+](=O)[O-])cc1,CC(=O)Nc1ccc([N+](=O)[O-])c(-c2cc3cc4sccc4cc3s2)c1,CC(=O)Nc1ccc([N+](=O)[O-])c(-c2cc3cc4sc(-c5cc([N+](=O)[O-])c(-c6cc7cc8sccc8cc7s6)cc5NC(C)=O)cc4cc3s2)c1,CC(=O)Nc1ccc([N+](=O)[O-])c(-c2cc3cc4sc(-c5cc([N+](=O)[O-])c(-c6cc7cc8sc(-c9cc([N+](=O)[O-])c(-c%10cc%11cc%12sc(-c%13cc([N+](=O)[O-])c(-c%14cc%15cc%16sccc%16cc%15s%14)cc%13NC(C)=O)cc%12cc%11s%10)cc9NC(C)=O)cc8cc7s6)cc5NC(C)=O)cc4cc3s2)c1,-1.931020588,1.443179054
7_439,c1cc2cc3sccc3cc2s1.Nc1ccccc1CO,Nc1ccc(-c2cc3cc4sccc4cc3s2)cc1CO,Nc1ccc(-c2cc3cc4sc(-c5cc(-c6cc7cc8sccc8cc7s6)cc(CO)c5N)cc4cc3s2)cc1CO,Nc1ccc(-c2cc3cc4sc(-c5cc(-c6cc7cc8sc(-c9cc(-c%10cc%11cc%12sc(-c%13cc(-c%14cc%15cc%16sccc%16cc%15s%14)cc(CO)c%13N)cc%12cc%11s%10)cc(CO)c9N)cc8cc7s6)cc(CO)c5N)cc4cc3s2)cc1CO,-3.123978565,0.782618384
7_440,c1cc2cc3sccc3cc2s1.NNC(=O)COc1ccccc1,NNC(=O)COc1ccc(-c2cc3cc4sccc4cc3s2)cc1,NNC(=O)COc1ccc(-c2cc3cc4sc(-c5cc(-c6cc7cc8sccc8cc7s6)ccc5OCC(=O)NN)cc4cc3s2)cc1,NNC(=O)COc1ccc(-c2cc3cc4sc(-c5cc(-c6cc7cc8sc(-c9cc(-c%10cc%11cc%12sc(-c%13cc(-c%14cc%15cc%16sccc%16cc%15s%14)ccc%13OCC(=O)NN)cc%12cc%11s%10)ccc9OCC(=O)NN)cc8cc7s6)ccc5OCC(=O)NN)cc4cc3s2)cc1,-2.899306601,1.050973481
7_441,c1cc2cc3sccc3cc2s1.Cc1c(N)cccc1Cl,Cc1c(Cl)ccc(-c2cc3cc4sccc4cc3s2)c1N,Cc1c(Cl)ccc(-c2cc3cc4sc(-c5cc(-c6cc7cc8sccc8cc7s6)c(N)c(C)c5Cl)cc4cc3s2)c1N,Cc1c(Cl)ccc(-c2cc3cc4sc(-c5cc(-c6cc7cc8sc(-c9cc(-c%10cc%11cc%12sc(-c%13cc(-c%14cc%15cc%16sccc%16cc%15s%14)c(N)c(C)c%13Cl)cc%12cc%11s%10)c(N)c(C)c9Cl)cc8cc7s6)c(N)c(C)c5Cl)cc4cc3s2)c1N,-3.008166394,0.95447801
7_442,c1cc2cc3sccc3cc2s1.Cc1ccc2nccn2c1,Cc1ccc2ncc(-c3cc4cc5sccc5cc4s3)n2c1,Cc1ccc2ncc(-c3cc4cc5sc(-c6cc(C)cn7c(-c8cc9cc%10sccc%10cc9s8)cnc67)cc5cc4s3)n2c1,Cc1ccc2ncc(-c3cc4cc5sc(-c6cc(C)cn7c(-c8cc9cc%10sc(-c%11cc(C)cn%12c(-c%13cc%14cc%15sc(-c%16cc(C)cn%17c(-c%18cc%19cc%20sccc%20cc%19s%18)cnc%16%17)cc%15cc%14s%13)cnc%11%12)cc%10cc9s8)cnc67)cc5cc4s3)n2c1,-2.786282343,0.835423025
7_443,c1cc2cc3sccc3cc2s1.CC(=O)Nc1ccccc1,CC(=O)Nc1ccccc1-c1cc2cc3sccc3cc2s1,CC(=O)Nc1ccccc1-c1cc2cc3sc(-c4ccc(-c5cc6cc7sccc7cc6s5)c(NC(C)=O)c4)cc3cc2s1,CC(=O)Nc1ccccc1-c1cc2cc3sc(-c4ccc(-c5cc6cc7sc(-c8ccc(-c9cc%10cc%11sc(-c%12ccc(-c%13cc%14cc%15sccc%15cc%14s%13)c(NC(C)=O)c%12)cc%11cc%10s9)c(NC(C)=O)c8)cc7cc6s5)c(NC(C)=O)c4)cc3cc2s1,-2.64932834,1.107326062
7_444,c1cc2cc3sccc3cc2s1.Fc1ccccc1,Fc1cccc(-c2cc3cc4sccc4cc3s2)c1,Fc1cccc(-c2cc3cc4sc(-c5cc(F)cc(-c6cc7cc8sccc8cc7s6)c5)cc4cc3s2)c1,Fc1cccc(-c2cc3cc4sc(-c5cc(F)cc(-c6cc7cc8sc(-c9cc(F)cc(-c%10cc%11cc%12sc(-c%13cc(F)cc(-c%14cc%15cc%16sccc%16cc%15s%14)c%13)cc%12cc%11s%10)c9)cc8cc7s6)c5)cc4cc3s2)c1,-2.621265371,1.291328678
7_445,c1cc2cc3sccc3cc2s1.c1cnc2cccnc2c1,c1cnc2cc(-c3cc4cc5sccc5cc4s3)cnc2c1,c1cnc2cc(-c3cc4cc5sc(-c6ccnc7cc(-c8cc9cc%10sccc%10cc9s8)cnc67)cc5cc4s3)cnc2c1,c1cnc2cc(-c3cc4cc5sc(-c6ccnc7cc(-c8cc9cc%10sc(-c%11ccnc%12cc(-c%13cc%14cc%15sc(-c%16ccnc%17cc(-c%18cc%19cc%20sccc%20cc%19s%18)cnc%16%17)cc%15cc%14s%13)cnc%11%12)cc%10cc9s8)cnc67)cc5cc4s3)cnc2c1,-2.085584837,1.270252487
7_446,c1cc2cc3sccc3cc2s1.Fc1ccc(Cl)cc1,Fc1ccc(Cl)cc1-c1cc2cc3sccc3cc2s1,Fc1ccc(Cl)cc1-c1cc2cc3sc(-c4cc(Cl)cc(-c5cc6cc7sccc7cc6s5)c4F)cc3cc2s1,Fc1ccc(Cl)cc1-c1cc2cc3sc(-c4cc(Cl)cc(-c5cc6cc7sc(-c8cc(Cl)cc(-c9cc%10cc%11sc(-c%12cc(Cl)cc(-c%13cc%14cc%15sccc%15cc%14s%13)c%12F)cc%11cc%10s9)c8F)cc7cc6s5)c4F)cc3cc2s1,-2.502593453,1.392352654
7_447,c1cc2cc3sccc3cc2s1.c1ccncc1,c1cncc(-c2cc3cc4sccc4cc3s2)c1,c1cncc(-c2cc3cc4sc(-c5cncc(-c6cc7cc8sccc8cc7s6)c5)cc4cc3s2)c1,c1cncc(-c2cc3cc4sc(-c5cncc(-c6cc7cc8sc(-c9cncc(-c%10cc%11cc%12sc(-c%13cncc(-c%14cc%15cc%16sccc%16cc%15s%14)c%13)cc%12cc%11s%10)c9)cc8cc7s6)c5)cc4cc3s2)c1,-2.595464856,1.280064282
7_448,c1cc2cc3sccc3cc2s1.COc1ccc(C(N)=NO)cc1,COc1ccc(C(N)=NO)cc1-c1cc2cc3sccc3cc2s1,COc1ccc(C(N)=NO)cc1-c1cc2cc3sc(-c4cc(C(N)=NO)cc(-c5cc6cc7sccc7cc6s5)c4OC)cc3cc2s1,COc1ccc(C(N)=NO)cc1-c1cc2cc3sc(-c4cc(C(N)=NO)cc(-c5cc6cc7sc(-c8cc(C(N)=NO)cc(-c9cc%10cc%11sc(-c%12cc(C(N)=NO)cc(-c%13cc%14cc%15sccc%15cc%14s%13)c%12OC)cc%11cc%10s9)c8OC)cc7cc6s5)c4OC)cc3cc2s1,-2.767955127,1.162063842
7_449,c1cc2cc3sccc3cc2s1.FC(F)Oc1ccccc1,FC(F)Oc1cccc(-c2cc3cc4sccc4cc3s2)c1,FC(F)Oc1cccc(-c2cc3cc4sc(-c5ccc(-c6cc7cc8sccc8cc7s6)cc5OC(F)F)cc4cc3s2)c1,FC(F)Oc1cccc(-c2cc3cc4sc(-c5ccc(-c6cc7cc8sc(-c9ccc(-c%10cc%11cc%12sc(-c%13ccc(-c%14cc%15cc%16sccc%16cc%15s%14)cc%13OC(F)F)cc%12cc%11s%10)cc9OC(F)F)cc8cc7s6)cc5OC(F)F)cc4cc3s2)c1,-2.385049877,1.173101231
7_450,c1cc2cc3sccc3cc2s1.Cc1ccc(N)cc1[N+](=O)[O-],Cc1cc(-c2cc3cc4sccc4cc3s2)c(N)cc1[N+](=O)[O-],Cc1cc(-c2cc3cc4sc(-c5c(N)c(-c6cc7cc8sccc8cc7s6)cc(C)c5[N+](=O)[O-])cc4cc3s2)c(N)cc1[N+](=O)[O-],Cc1cc(-c2cc3cc4sc(-c5c(N)c(-c6cc7cc8sc(-c9c(N)c(-c%10cc%11cc%12sc(-c%13c(N)c(-c%14cc%15cc%16sccc%16cc%15s%14)cc(C)c%13[N+](=O)[O-])cc%12cc%11s%10)cc(C)c9[N+](=O)[O-])cc8cc7s6)cc(C)c5[N+](=O)[O-])cc4cc3s2)c(N)cc1[N+](=O)[O-],-2.160618834,1.215059486
7_451,c1cc2cc3sccc3cc2s1.COc1ccccc1,COc1cccc(-c2cc3cc4sccc4cc3s2)c1,COc1cccc(-c2cc3cc4sc(-c5ccc(-c6cc7cc8sccc8cc7s6)cc5OC)cc4cc3s2)c1,COc1cccc(-c2cc3cc4sc(-c5ccc(-c6cc7cc8sc(-c9ccc(-c%10cc%11cc%12sc(-c%13ccc(-c%14cc%15cc%16sccc%16cc%15s%14)cc%13OC)cc%12cc%11s%10)cc9OC)cc8cc7s6)cc5OC)cc4cc3s2)c1,-2.577976982,0.955600539
7_452,c1cc2cc3sccc3cc2s1.c1ccncc1,c1cncc(-c2cc3cc4sccc4cc3s2)c1,c1cncc(-c2cc3cc4sc(-c5ccc(-c6cc7cc8sccc8cc7s6)cn5)cc4cc3s2)c1,c1cncc(-c2cc3cc4sc(-c5ccc(-c6cc7cc8sc(-c9ccc(-c%10cc%11cc%12sc(-c%13ccc(-c%14cc%15cc%16sccc%16cc%15s%14)cn%13)cc%12cc%11s%10)cn9)cc8cc7s6)cn5)cc4cc3s2)c1,-2.362274161,1.127001842
7_453,c1cc2cc3sccc3cc2s1.Clc1ccncc1,Clc1ccnc(-c2cc3cc4sccc4cc3s2)c1,Clc1ccnc(-c2cc3cc4sc(-c5cc(Cl)cc(-c6cc7cc8sccc8cc7s6)n5)cc4cc3s2)c1,Clc1ccnc(-c2cc3cc4sc(-c5cc(Cl)cc(-c6cc7cc8sc(-c9cc(Cl)cc(-c%10cc%11cc%12sc(-c%13cc(Cl)cc(-c%14cc%15cc%16sccc%16cc%15s%14)n%13)cc%12cc%11s%10)n9)cc8cc7s6)n5)cc4cc3s2)c1,-2.417067239,1.338097637
7_454,c1cc2cc3sccc3cc2s1.Fc1ccccc1,Fc1cccc(-c2cc3cc4sccc4cc3s2)c1,Fc1cccc(-c2cc3cc4sc(-c5ccc(-c6cc7cc8sccc8cc7s6)cc5F)cc4cc3s2)c1,Fc1cccc(-c2cc3cc4sc(-c5ccc(-c6cc7cc8sc(-c9ccc(-c%10cc%11cc%12sc(-c%13ccc(-c%14cc%15cc%16sccc%16cc%15s%14)cc%13F)cc%12cc%11s%10)cc9F)cc8cc7s6)cc5F)cc4cc3s2)c1,-2.421960278,1.142262778
7_455,c1cc2cc3sccc3cc2s1.Nc1ccccn1,Nc1ccc(-c2cc3cc4sccc4cc3s2)cn1,Nc1ccc(-c2cc3cc4sc(-c5cc(-c6cc7cc8sccc8cc7s6)cnc5N)cc4cc3s2)cn1,Nc1ccc(-c2cc3cc4sc(-c5cc(-c6cc7cc8sc(-c9cc(-c%10cc%11cc%12sc(-c%13cc(-c%14cc%15cc%16sccc%16cc%15s%14)cnc%13N)cc%12cc%11s%10)cnc9N)cc8cc7s6)cnc5N)cc4cc3s2)cn1,-2.994987887,0.864743414
7_456,c1cc2cc3sccc3cc2s1.c1ccn2ncnc2c1,c1ccn2nc(-c3cc4cc5sccc5cc4s3)nc2c1,c1ccn2nc(-c3cc4cc5sc(-c6ccn7nc(-c8cc9cc%10sccc%10cc9s8)nc7c6)cc5cc4s3)nc2c1,c1ccn2nc(-c3cc4cc5sc(-c6ccn7nc(-c8cc9cc%10sc(-c%11ccn%12nc(-c%13cc%14cc%15sc(-c%16ccn%17nc(-c%18cc%19cc%20sccc%20cc%19s%18)nc%17c%16)cc%15cc%14s%13)nc%12c%11)cc%10cc9s8)nc7c6)cc5cc4s3)nc2c1,-2.502533872,1.255519415
7_457,c1cc2cc3sccc3cc2s1.COc1ncccc1N,COc1nc(-c2cc3cc4sccc4cc3s2)ccc1N,COc1nc(-c2cc3cc4sc(-c5cc(-c6cc7cc8sccc8cc7s6)nc(OC)c5N)cc4cc3s2)ccc1N,COc1nc(-c2cc3cc4sc(-c5cc(-c6cc7cc8sc(-c9cc(-c%10cc%11cc%12sc(-c%13cc(-c%14cc%15cc%16sccc%16cc%15s%14)nc(OC)c%13N)cc%12cc%11s%10)nc(OC)c9N)cc8cc7s6)nc(OC)c5N)cc4cc3s2)ccc1N,-2.90430082,0.771426315
7_458,c1cc2cc3sccc3cc2s1.Cc1ccnc(Cl)c1,Cc1cc(Cl)ncc1-c1cc2cc3sccc3cc2s1,Cc1cc(Cl)ncc1-c1cc2cc3sc(-c4c(Cl)ncc(-c5cc6cc7sccc7cc6s5)c4C)cc3cc2s1,Cc1cc(Cl)ncc1-c1cc2cc3sc(-c4c(Cl)ncc(-c5cc6cc7sc(-c8c(Cl)ncc(-c9cc%10cc%11sc(-c%12c(Cl)ncc(-c%13cc%14cc%15sccc%15cc%14s%13)c%12C)cc%11cc%10s9)c8C)cc7cc6s5)c4C)cc3cc2s1,-2.729510063,1.403421918
7_459,c1cc2cc3sccc3cc2s1.Cc1ccc([N+](=O)[O-])cc1,Cc1ccc([N+](=O)[O-])c(-c2cc3cc4sccc4cc3s2)c1,Cc1ccc([N+](=O)[O-])c(-c2cc3cc4sc(-c5cc(C)cc(-c6cc7cc8sccc8cc7s6)c5[N+](=O)[O-])cc4cc3s2)c1,Cc1ccc([N+](=O)[O-])c(-c2cc3cc4sc(-c5cc(C)cc(-c6cc7cc8sc(-c9cc(C)cc(-c%10cc%11cc%12sc(-c%13cc(C)cc(-c%14cc%15cc%16sccc%16cc%15s%14)c%13[N+](=O)[O-])cc%12cc%11s%10)c9[N+](=O)[O-])cc8cc7s6)c5[N+](=O)[O-])cc4cc3s2)c1,-2.077986152,1.498019651
7_460,c1cc2cc3sccc3cc2s1.Cc1ccc(N)cc1,Cc1ccc(N)c(-c2cc3cc4sccc4cc3s2)c1,Cc1ccc(N)c(-c2cc3cc4sc(-c5cc(N)c(-c6cc7cc8sccc8cc7s6)cc5C)cc4cc3s2)c1,Cc1ccc(N)c(-c2cc3cc4sc(-c5cc(N)c(-c6cc7cc8sc(-c9cc(N)c(-c%10cc%11cc%12sc(-c%13cc(N)c(-c%14cc%15cc%16sccc%16cc%15s%14)cc%13C)cc%12cc%11s%10)cc9C)cc8cc7s6)cc5C)cc4cc3s2)c1,-3.00279396,0.84497937
7_461,c1cc2cc3sccc3cc2s1.O=c1cc(C(F)(F)F)cc[nH]1,O=c1[nH]ccc(C(F)(F)F)c1-c1cc2cc3sccc3cc2s1,O=c1[nH]ccc(C(F)(F)F)c1-c1cc2cc3sc(-c4c[nH]c(=O)c(-c5cc6cc7sccc7cc6s5)c4C(F)(F)F)cc3cc2s1,O=c1[nH]ccc(C(F)(F)F)c1-c1cc2cc3sc(-c4c[nH]c(=O)c(-c5cc6cc7sc(-c8c[nH]c(=O)c(-c9cc%10cc%11sc(-c%12c[nH]c(=O)c(-c%13cc%14cc%15sccc%15cc%14s%13)c%12C(F)(F)F)cc%11cc%10s9)c8C(F)(F)F)cc7cc6s5)c4C(F)(F)F)cc3cc2s1,-2.442473884,1.26975478
7_462,c1cc2cc3sccc3cc2s1.OCc1cncs1,OCc1cnc(-c2cc3cc4sccc4cc3s2)s1,OCc1cnc(-c2cc3cc4sc(-c5nc(-c6cc7cc8sccc8cc7s6)sc5CO)cc4cc3s2)s1,OCc1cnc(-c2cc3cc4sc(-c5nc(-c6cc7cc8sc(-c9nc(-c%10cc%11cc%12sc(-c%13nc(-c%14cc%15cc%16sccc%16cc%15s%14)sc%13CO)cc%12cc%11s%10)sc9CO)cc8cc7s6)sc5CO)cc4cc3s2)s1,-2.433456892,1.05629974
7_463,c1cc2cc3sccc3cc2s1.Cn1cc([N+](=O)[O-])cn1,Cn1ncc([N+](=O)[O-])c1-c1cc2cc3sccc3cc2s1,Cn1ncc([N+](=O)[O-])c1-c1cc2cc3sc(-c4nn(C)c(-c5cc6cc7sccc7cc6s5)c4[N+](=O)[O-])cc3cc2s1,Cn1ncc([N+](=O)[O-])c1-c1cc2cc3sc(-c4nn(C)c(-c5cc6cc7sc(-c8nn(C)c(-c9cc%10cc%11sc(-c%12nn(C)c(-c%13cc%14cc%15sccc%15cc%14s%13)c%12[N+](=O)[O-])cc%11cc%10s9)c8[N+](=O)[O-])cc7cc6s5)c4[N+](=O)[O-])cc3cc2s1,-1.970220919,1.46160645
7_464,c1cc2cc3sccc3cc2s1.Nc1cc2ccccc2cn1,Nc1cc2cc(-c3cc4cc5sccc5cc4s3)ccc2cn1,Nc1cc2cc(-c3cc4cc5sc(-c6nc(N)cc7cc(-c8cc9cc%10sccc%10cc9s8)ccc67)cc5cc4s3)ccc2cn1,Nc1cc2cc(-c3cc4cc5sc(-c6nc(N)cc7cc(-c8cc9cc%10sc(-c%11nc(N)cc%12cc(-c%13cc%14cc%15sc(-c%16nc(N)cc%17cc(-c%18cc%19cc%20sccc%20cc%19s%18)ccc%16%17)cc%15cc%14s%13)ccc%11%12)cc%10cc9s8)ccc67)cc5cc4s3)ccc2cn1,-2.533201335,0.983892875
7_465,c1cc2cc3sccc3cc2s1.Nc1ccc([N+](=O)[O-])cc1,Nc1ccc([N+](=O)[O-])c(-c2cc3cc4sccc4cc3s2)c1,Nc1ccc([N+](=O)[O-])c(-c2cc3cc4sc(-c5cc([N+](=O)[O-])c(-c6cc7cc8sccc8cc7s6)cc5N)cc4cc3s2)c1,Nc1ccc([N+](=O)[O-])c(-c2cc3cc4sc(-c5cc([N+](=O)[O-])c(-c6cc7cc8sc(-c9cc([N+](=O)[O-])c(-c%10cc%11cc%12sc(-c%13cc([N+](=O)[O-])c(-c%14cc%15cc%16sccc%16cc%15s%14)cc%13N)cc%12cc%11s%10)cc9N)cc8cc7s6)cc5N)cc4cc3s2)c1,-2.271572486,1.249948991
7_466,c1cc2cc3sccc3cc2s1.O=C1CCc2ccccc2N1,O=C1CCc2cccc(-c3cc4cc5sccc5cc4s3)c2N1,O=C1CCc2cccc(-c3cc4cc5sc(-c6cc7c(c(-c8cc9cc%10sccc%10cc9s8)c6)NC(=O)CC7)cc5cc4s3)c2N1,O=C1CCc2cccc(-c3cc4cc5sc(-c6cc7c(c(-c8cc9cc%10sc(-c%11cc%12c(c(-c%13cc%14cc%15sc(-c%16cc%17c(c(-c%18cc%19cc%20sccc%20cc%19s%18)c%16)NC(=O)CC%17)cc%15cc%14s%13)c%11)NC(=O)CC%12)cc%10cc9s8)c6)NC(=O)CC7)cc5cc4s3)c2N1,-2.809296894,1.131410272
7_467,c1cc2cc3sccc3cc2s1.Cn1ccnc1,Cn1ccnc1-c1cc2cc3sccc3cc2s1,Cn1ccnc1-c1cc2cc3sc(-c4cn(C)c(-c5cc6cc7sccc7cc6s5)n4)cc3cc2s1,Cn1ccnc1-c1cc2cc3sc(-c4cn(C)c(-c5cc6cc7sc(-c8cn(C)c(-c9cc%10cc%11sc(-c%12cn(C)c(-c%13cc%14cc%15sccc%15cc%14s%13)n%12)cc%11cc%10s9)n8)cc7cc6s5)n4)cc3cc2s1,-2.975739947,0.774116699
7_468,c1cc2cc3sccc3cc2s1.c1cscn1,c1ncc(-c2cc3cc4sccc4cc3s2)s1,c1ncc(-c2cc3cc4sc(-c5ncc(-c6cc7cc8sccc8cc7s6)s5)cc4cc3s2)s1,c1ncc(-c2cc3cc4sc(-c5ncc(-c6cc7cc8sc(-c9ncc(-c%10cc%11cc%12sc(-c%13ncc(-c%14cc%15cc%16sccc%16cc%15s%14)s%13)cc%12cc%11s%10)s9)cc8cc7s6)s5)cc4cc3s2)s1,-2.140447818,1.038226799
7_469,c1cc2cc3sccc3cc2s1.Clc1ccncc1,Clc1ccncc1-c1cc2cc3sccc3cc2s1,Clc1ccncc1-c1cc2cc3sc(-c4cncc(-c5cc6cc7sccc7cc6s5)c4Cl)cc3cc2s1,Clc1ccncc1-c1cc2cc3sc(-c4cncc(-c5cc6cc7sc(-c8cncc(-c9cc%10cc%11sc(-c%12cncc(-c%13cc%14cc%15sccc%15cc%14s%13)c%12Cl)cc%11cc%10s9)c8Cl)cc7cc6s5)c4Cl)cc3cc2s1,-2.553911718,1.421045117
7_470,c1cc2cc3sccc3cc2s1.CC(=S)Nc1ccccc1,CC(=S)Nc1cccc(-c2cc3cc4sccc4cc3s2)c1,CC(=S)Nc1cccc(-c2cc3cc4sc(-c5ccc(-c6cc7cc8sccc8cc7s6)cc5NC(C)=S)cc4cc3s2)c1,CC(=S)Nc1cccc(-c2cc3cc4sc(-c5ccc(-c6cc7cc8sc(-c9ccc(-c%10cc%11cc%12sc(-c%13ccc(-c%14cc%15cc%16sccc%16cc%15s%14)cc%13NC(C)=S)cc%12cc%11s%10)cc9NC(C)=S)cc8cc7s6)cc5NC(C)=S)cc4cc3s2)c1,-2.491604867,1.065049383
7_471,c1cc2cc3sccc3cc2s1.c1cncnc1,c1ncc(-c2cc3cc4sccc4cc3s2)cn1,c1ncc(-c2cc3cc4sc(-c5ncc(-c6cc7cc8sccc8cc7s6)cn5)cc4cc3s2)cn1,c1ncc(-c2cc3cc4sc(-c5ncc(-c6cc7cc8sc(-c9ncc(-c%10cc%11cc%12sc(-c%13ncc(-c%14cc%15cc%16sccc%16cc%15s%14)cn%13)cc%12cc%11s%10)cn9)cc8cc7s6)cn5)cc4cc3s2)cn1,-2.153030595,1.243122789
7_472,c1cc2cc3sccc3cc2s1.Nc1n[nH]c2ccccc12,Nc1n[nH]c2cccc(-c3cc4cc5sccc5cc4s3)c12,Nc1n[nH]c2cccc(-c3cc4cc5sc(-c6cc(-c7cc8cc9sccc9cc8s7)c7c(N)n[nH]c7c6)cc5cc4s3)c12,Nc1n[nH]c2cccc(-c3cc4cc5sc(-c6cc(-c7cc8cc9sc(-c%10cc(-c%11cc%12cc%13sc(-c%14cc(-c%15cc%16cc%17sccc%17cc%16s%15)c%15c(N)n[nH]c%15c%14)cc%13cc%12s%11)c%11c(N)n[nH]c%11c%10)cc9cc8s7)c7c(N)n[nH]c7c6)cc5cc4s3)c12,-2.832727172,0.919811074
7_473,c1cc2cc3sccc3cc2s1.c1ccc2cnccc2c1,c1ccc2cc(-c3cc4cc5sccc5cc4s3)ncc2c1,c1ccc2cc(-c3cc4cc5sc(-c6nc(-c7cc8cc9sccc9cc8s7)cc7ccccc67)cc5cc4s3)ncc2c1,c1ccc2cc(-c3cc4cc5sc(-c6nc(-c7cc8cc9sc(-c%10nc(-c%11cc%12cc%13sc(-c%14nc(-c%15cc%16cc%17sccc%17cc%16s%15)cc%15ccccc%14%15)cc%13cc%12s%11)cc%11ccccc%10%11)cc9cc8s7)cc7ccccc67)cc5cc4s3)ncc2c1,-2.477359391,1.147101067
7_474,c1cc2cc3sccc3cc2s1.N#CCc1ccccc1,N#CCc1ccccc1-c1cc2cc3sccc3cc2s1,N#CCc1ccccc1-c1cc2cc3sc(-c4cccc(-c5cc6cc7sccc7cc6s5)c4CC#N)cc3cc2s1,N#CCc1ccccc1-c1cc2cc3sc(-c4cccc(-c5cc6cc7sc(-c8cccc(-c9cc%10cc%11sc(-c%12cccc(-c%13cc%14cc%15sccc%15cc%14s%13)c%12CC#N)cc%11cc%10s9)c8CC#N)cc7cc6s5)c4CC#N)cc3cc2s1,-2.903144324,1.326556694
