poly_ID,monoA,monoB,poly_SMI,EA,IP
7_486,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,COc1c(Br)cccc1Br,c1cc2cc3sccc3cc2s1.COc1ccccc1,-2.815711225,1.165611913
7_487,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Nc1c(Br)cc(Br)cc1OC(F)F,c1cc2cc3sccc3cc2s1.Nc1ccccc1OC(F)F,-2.970315534,0.897110818
7_488,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Oc1c(Br)cc(Br)c(F)c1F,c1cc2cc3sccc3cc2s1.Oc1cccc(F)c1F,-2.638001515,1.270135091
7_489,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Clc1cc(Br)c2ncc(Br)n2c1,c1cc2cc3sccc3cc2s1.Clc1ccc2nccn2c1,-2.551610817,1.003908994
7_490,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1nnc(Br)s1,c1cc2cc3sccc3cc2s1.c1nncs1,-1.912365724,1.386983843
7_491,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,FC(F)(F)Oc1ccc(Br)c(Br)c1,c1cc2cc3sccc3cc2s1.FC(F)(F)Oc1ccccc1,-2.564679278,1.368766396
7_492,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cc1cc(Br)c(C)nc1Br,c1cc2cc3sccc3cc2s1.Cc1ccc(C)nc1,-2.544152205,1.107431247
7_493,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Nc1c(Br)cc(F)c(Cl)c1Br,c1cc2cc3sccc3cc2s1.Nc1ccc(F)c(Cl)c1,-2.861180486,1.164959456
7_494,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cc1c(Br)ccc(Br)c1Cl,c1cc2cc3sccc3cc2s1.Cc1ccccc1Cl,-2.677466499,1.282881587
7_495,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Nc1cc(Br)nc(Br)c1,c1cc2cc3sccc3cc2s1.Nc1ccncc1,-2.905653839,1.035823614
7_496,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cn1cc(Br)nc(Br)c1=O,c1cc2cc3sccc3cc2s1.Cn1ccncc1=O,-2.290764061,1.026494946
7_497,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,CN(C)c1ncc(Br)nc1Br,c1cc2cc3sccc3cc2s1.CN(C)c1cnccn1,-2.741987737,0.795520306
7_498,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1ccc(-c2ccc(Br)cc2)cc1,c1cc2cc3sccc3cc2s1.c1ccc(-c2ccccc2)cc1,-2.615615112,1.030008512
7_499,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cc1cc(Br)c(F)c(Br)c1N,c1cc2cc3sccc3cc2s1.Cc1ccc(F)cc1N,-3.112785175,0.853730007
7_500,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1ccc(-c2ccc(-c3ccc(Br)s3)s2)s1,c1cc2cc3sccc3cc2s1.c1csc(-c2ccc(-c3cccs3)s2)c1,-2.259804616,0.717944161
7_501,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,[O-][n+]1cc(Br)ccc1Br,c1cc2cc3sccc3cc2s1.[O-][n+]1ccccc1,-2.193367475,1.149743497
7_502,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,N#Cc1cc(Br)cc(Br)c1F,c1cc2cc3sccc3cc2s1.N#Cc1ccccc1F,-2.442559937,1.40820206
7_503,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,O=C(O)Cc1cc(Br)cc(Br)c1,c1cc2cc3sccc3cc2s1.O=C(O)Cc1ccccc1,-2.662132209,1.270872017
7_504,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1ccccc1Br,c1cc2cc3sccc3cc2s1.c1ccccc1,-2.836944299,1.18899564
7_505,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,COC(=O)c1nc(Br)sc1Br,c1cc2cc3sccc3cc2s1.COC(=O)c1cscn1,-1.874431435,1.330696256
7_506,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Nc1cc(Cl)c(Br)c(Cl)c1Br,c1cc2cc3sccc3cc2s1.Nc1cc(Cl)cc(Cl)c1,-2.982170892,1.231035691
7_507,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,COc1ncc(Br)cc1Br,c1cc2cc3sccc3cc2s1.COc1ccccn1,-2.708826004,1.131219896
7_508,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1cnc(Br)cn1,c1cc2cc3sccc3cc2s1.c1cnccn1,-2.091725223,1.208437854
7_509,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cc1nc(Br)ncc1Br,c1cc2cc3sccc3cc2s1.Cc1ccncn1,-2.268370539,1.247667869
7_510,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,OCc1ccc(Br)cc1Br,c1cc2cc3sccc3cc2s1.OCc1ccccc1,-2.833561048,1.224415764
7_511,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,CCOC(=O)c1nc(Br)sc1Br,c1cc2cc3sccc3cc2s1.CCOC(=O)c1cscn1,-1.905690449,1.325411391
7_512,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,FC(F)(F)c1cc(Br)cc(Br)c1Cl,c1cc2cc3sccc3cc2s1.FC(F)(F)c1ccccc1Cl,-2.35959623,1.464326302
7_513,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,CC(C)(C)c1cc(Br)c(C(C)(C)C)cc1Br,c1cc2cc3sccc3cc2s1.CC(C)(C)c1ccc(C(C)(C)C)cc1,-3.160234981,1.254051977
7_514,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Nc1c(Br)cncc1Br,c1cc2cc3sccc3cc2s1.Nc1ccncc1,-3.007831932,1.023872845
7_515,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,FC(F)(F)Oc1cc(Br)cc(Br)c1,c1cc2cc3sccc3cc2s1.FC(F)(F)Oc1ccccc1,-2.476854296,1.380095588
7_516,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,COc1cc(Br)c(O)c(Br)c1,c1cc2cc3sccc3cc2s1.COc1ccc(O)cc1,-2.806143442,1.13879852
7_517,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cc1cc(Br)c(N)c(Br)c1C,c1cc2cc3sccc3cc2s1.Cc1ccc(N)cc1C,-3.234959592,0.900845612
7_518,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,c1cc2cc3sccc3cc2s1.CN(Cc1ccccc1N)C1CCCCC1,-3.268128203,0.670770742
7_519,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,CCOC(=O)c1cc(Br)sc1Br,c1cc2cc3sccc3cc2s1.CCOC(=O)c1ccsc1,-2.103253611,1.13371914
7_520,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1ccccc1-c1ccccc1Br,c1cc2cc3sccc3cc2s1.c1ccc(-c2ccccc2)cc1,-2.94888996,1.199371208
7_521,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cc1cc(Br)c(C)c(Br)c1,c1cc2cc3sccc3cc2s1.Cc1ccc(C)cc1,-3.038383208,1.201328059
7_522,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,O=[N+]([O-])c1cc(Br)c(F)cc1Br,c1cc2cc3sccc3cc2s1.O=[N+]([O-])c1ccc(F)cc1,-1.779253595,1.482878873
7_523,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,OC(CNc1ccccc1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21,c1cc2cc3sccc3cc2s1.OC(CNc1ccccc1)Cn1c2ccccc2c2ccccc21,-3.075553906,0.770519459
7_524,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1cnc2c(Br)cnn2c1,c1cc2cc3sccc3cc2s1.c1cnc2ccnn2c1,-2.653737412,0.93092144
7_525,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,O=c1[nH]c(Cl)c(Br)cc1Br,c1cc2cc3sccc3cc2s1.O=c1cccc(Cl)[nH]1,-2.424583194,1.135850907
7_526,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,O=[N+]([O-])c1cc(Br)cc2c1[nH]c1ccc(Br)cc12,c1cc2cc3sccc3cc2s1.O=[N+]([O-])c1cccc2c1[nH]c1ccccc12,-1.988444324,1.132188518
7_527,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,FC(F)(F)c1c(Br)cccc1Br,c1cc2cc3sccc3cc2s1.FC(F)(F)c1ccccc1,-2.780815164,1.352180526
7_528,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Clc1cc(Br)cnc1Br,c1cc2cc3sccc3cc2s1.Clc1cccnc1,-2.172068605,1.236468324
7_529,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,COc1cc(Br)cc(Br)c1N,c1cc2cc3sccc3cc2s1.COc1ccccc1N,-3.123167688,0.703259747
7_530,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,CCn1c2cc(Br)ccc2c2ccc(Br)cc21,c1cc2cc3sccc3cc2s1.CCn1c2ccccc2c2ccccc21,-2.774902797,0.845747337
7_531,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cc1nc(F)c(Br)cc1Br,c1cc2cc3sccc3cc2s1.Cc1cccc(F)n1,-2.586394655,1.342255688
7_532,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,O=C(O)c1c(Br)sc(Br)c1C(=O)O,c1cc2cc3sccc3cc2s1.O=C(O)c1cscc1C(=O)O,-1.789666118,1.429340058
7_533,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,CC(C)c1cc(Br)cc(Br)c1N,c1cc2cc3sccc3cc2s1.CC(C)c1ccccc1N,-3.141408117,0.760074469
7_534,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,COc1c(Br)cc(F)cc1Br,c1cc2cc3sccc3cc2s1.COc1ccc(F)cc1,-2.62745524,1.243413018
7_535,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1cc2c(Br)[nH]nc2cn1,c1cc2cc3sccc3cc2s1.c1cc2c[nH]nc2cn1,-2.404329992,0.960491923
7_536,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1cc2[nH]cc(Br)c2cn1,c1cc2cc3sccc3cc2s1.c1cc2[nH]ccc2cn1,-2.976520135,0.782815873
7_537,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,O=C(O)c1c[nH]c2c(Br)cnc(Br)c12,c1cc2cc3sccc3cc2s1.O=C(O)c1c[nH]c2ccncc12,-2.453602791,1.138425969
7_538,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cc1cc(Br)ncc1Br,c1cc2cc3sccc3cc2s1.Cc1ccncc1,-2.498634487,1.157575775
7_539,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,OCc1cc(Br)ncc1Br,c1cc2cc3sccc3cc2s1.OCc1ccncc1,-2.438093174,1.209524755
7_540,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cc1sc(Br)cc1Br,c1cc2cc3sccc3cc2s1.Cc1cccs1,-2.780173798,0.895518614
7_541,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,N#CCc1ccc(Br)cc1Br,c1cc2cc3sccc3cc2s1.N#CCc1ccccc1,-2.774574909,1.2748878
7_542,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,CC(C)c1cc(Br)cc(Br)c1Cl,c1cc2cc3sccc3cc2s1.CC(C)c1ccccc1Cl,-2.635807077,1.315782453
7_543,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cc1ncc(Br)c(C)c1Br,c1cc2cc3sccc3cc2s1.Cc1ccnc(C)c1,-2.973931553,1.29340404
7_544,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Nc1c(Cl)cc(Br)c(Cl)c1Br,c1cc2cc3sccc3cc2s1.Nc1cc(Cl)ccc1Cl,-2.909855578,1.146427366
7_545,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,CCN1C(=O)C(=O)c2cc(Br)cc(Br)c21,c1cc2cc3sccc3cc2s1.CCN1C(=O)C(=O)c2ccccc21,-1.646029816,1.355378087
7_546,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,COc1cc(Br)c(Cl)c(Br)c1N,c1cc2cc3sccc3cc2s1.COc1ccc(Cl)cc1N,-3.053620703,0.951389128
7_547,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,N#Cc1cc(Br)cc(Br)c1N,c1cc2cc3sccc3cc2s1.N#Cc1ccccc1N,-2.951374539,0.944914437
7_548,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,CCc1cc(Br)sc1Br,c1cc2cc3sccc3cc2s1.CCc1ccsc1,-2.411802281,0.810299983
7_549,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cc1nc(C)c(Br)c(C)c1Br,c1cc2cc3sccc3cc2s1.Cc1cc(C)nc(C)c1,-3.136084506,1.309805757
7_550,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Nc1ncc2cc(-c3c(Br)cccc3Br)c(N)nc2n1,c1cc2cc3sccc3cc2s1.Nc1ncc2cc(-c3ccccc3)c(N)nc2n1,-2.874289633,1.14957841
7_551,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1ccc(Br)cc1,c1cc2cc3sccc3cc2s1.c1ccccc1,-2.558238592,1.030136176
7_552,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cc1c(Br)cc(Br)cc1[N+](=O)[O-],c1cc2cc3sccc3cc2s1.Cc1ccccc1[N+](=O)[O-],-1.978777942,1.443777785
7_553,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cc1cc(C)c(Br)cc1Br,c1cc2cc3sccc3cc2s1.Cc1cccc(C)c1,-2.995045211,1.17625006
7_554,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,O=[N+]([O-])c1c(Br)cc(Cl)cc1Br,c1cc2cc3sccc3cc2s1.O=[N+]([O-])c1ccc(Cl)cc1,-1.862156428,1.622474813
7_555,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Nc1cc(Br)cc(Br)c1C(=O)O,c1cc2cc3sccc3cc2s1.Nc1ccccc1C(=O)O,-2.56784245,1.249038692
7_556,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cc1c(Br)cnc(N)c1Br,c1cc2cc3sccc3cc2s1.Cc1ccnc(N)c1,-3.158722718,0.996333252
7_557,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Nc1c(Br)cc(F)c(F)c1Br,c1cc2cc3sccc3cc2s1.Nc1ccc(F)c(F)c1,-2.918064461,1.092821547
7_558,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Clc1cc(Br)c(Cl)c(Br)c1,c1cc2cc3sccc3cc2s1.Clc1ccc(Cl)cc1,-2.573731718,1.463332602
7_559,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,CN=[N+]([O-])c1cc(Br)cc(Br)c1N,c1cc2cc3sccc3cc2s1.CN=[N+]([O-])c1ccccc1N,-2.579078162,0.980468817
7_560,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1cc2sc3cc(Br)sc3c2s1,c1cc2cc3sccc3cc2s1.c1cc2sc3ccsc3c2s1,-2.296669275,0.748527692
7_561,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,O=Cc1cnc(Br)cc1Br,c1cc2cc3sccc3cc2s1.O=Cc1cccnc1,-1.886736791,1.48538881
7_562,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1cnc2[nH]cc(Br)c2c1,c1cc2cc3sccc3cc2s1.c1cnc2[nH]ccc2c1,-2.889964312,0.860136099
7_563,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Clc1ncc(Br)nc1Br,c1cc2cc3sccc3cc2s1.Clc1cnccn1,-2.163004857,1.384014849
7_564,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,O=[N+]([O-])c1c(Br)c(F)cc(F)c1Br,c1cc2cc3sccc3cc2s1.O=[N+]([O-])c1cc(F)cc(F)c1,-1.842862349,1.630234139
7_565,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Nc1cc(Br)cc(Br)n1,c1cc2cc3sccc3cc2s1.Nc1ccccn1,-2.676583927,1.093444803
7_566,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cc1cc(Br)c(NCC(=O)NN)c(Br)c1,c1cc2cc3sccc3cc2s1.Cc1ccc(NCC(=O)NN)cc1,-3.201764596,0.863108795
7_567,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,COC(=O)c1c(Br)cc(Cl)c(N)c1Br,c1cc2cc3sccc3cc2s1.COC(=O)c1ccc(Cl)c(N)c1,-2.805659222,1.218086116
7_568,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1ccnc(Br)c1,c1cc2cc3sccc3cc2s1.c1ccncc1,-2.451554162,1.302519164
7_569,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,CCc1cc(Br)cc(Br)c1N,c1cc2cc3sccc3cc2s1.CCc1ccccc1N,-3.155804078,0.740930463
7_570,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Fc1cc(Cl)c(Br)cc1Br,c1cc2cc3sccc3cc2s1.Fc1cccc(Cl)c1,-2.493142245,1.382481566
7_571,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,CCCCc1cc(Br)c(N)c(Br)c1,c1cc2cc3sccc3cc2s1.CCCCc1ccc(N)cc1,-3.164055348,0.886875793
7_572,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,N#CC(C#N)=C1c2cc(Br)ccc2-c2ccc(Br)cc21,c1cc2cc3sccc3cc2s1.N#CC(C#N)=C1c2ccccc2-c2ccccc21,-1.405849165,1.204905315
7_573,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Fc1c(F)c(Br)c(F)c(F)c1Br,c1cc2cc3sccc3cc2s1.Fc1cc(F)c(F)cc1F,-2.087098275,1.421501358
7_574,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Oc1c(Br)cc(Br)cc1CBr,c1cc2cc3sccc3cc2s1.Oc1ccccc1CBr,-2.836340561,1.167490342
7_575,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,O=C1CCOc2cc(Br)cc(Br)c21,c1cc2cc3sccc3cc2s1.O=C1CCOc2ccccc21,-2.231657176,1.367588701
7_576,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,FC(F)Oc1cc(Br)c(Cl)c(Br)c1,c1cc2cc3sccc3cc2s1.FC(F)Oc1ccc(Cl)cc1,-2.569213182,1.456035359
7_577,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,O=[N+]([O-])c1c(Br)sc(Br)c1[N+](=O)[O-],c1cc2cc3sccc3cc2s1.O=[N+]([O-])c1cscc1[N+](=O)[O-],-1.201701835,1.626593548
7_578,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Nc1c(Br)cc(S(N)(=O)=O)cc1Br,c1cc2cc3sccc3cc2s1.Nc1ccc(S(N)(=O)=O)cc1,-3.072566497,0.944591315
7_579,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cn1nc(Br)nc1Br,c1cc2cc3sccc3cc2s1.Cn1cncn1,-2.670357252,1.20937061
7_580,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,O=C(O)c1cc(Br)c(O)c(Br)n1,c1cc2cc3sccc3cc2s1.O=C(O)c1ccc(O)cn1,-2.207870792,1.410267718
7_581,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Fc1c(F)c(-c2c(F)c(F)c(Br)c(F)c2F)c(F)c(F)c1Br,c1cc2cc3sccc3cc2s1.Fc1cc(F)c(F)c(-c2c(F)c(F)cc(F)c2F)c1F,-1.998796,1.548852
7_582,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,O=C(O)Cc1cc(Br)c(O)c(Br)c1,c1cc2cc3sccc3cc2s1.O=C(O)Cc1ccc(O)cc1,-2.72749499,1.245372624
7_583,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Fc1c(F)c(Br)c2nsnc2c1Br,c1cc2cc3sccc3cc2s1.Fc1cc2nsnc2cc1F,-1.319480497,1.181812718
7_584,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,O=C(O)c1cc(O)c(Br)cc1Br,c1cc2cc3sccc3cc2s1.O=C(O)c1cccc(O)c1,-2.434042798,1.322770096
7_585,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,N#Cc1c(Br)ccnc1Br,c1cc2cc3sccc3cc2s1.N#Cc1cccnc1,-2.177240874,1.468762521
7_586,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Oc1ccc(Br)nc1Br,c1cc2cc3sccc3cc2s1.Oc1cccnc1,-2.684787278,1.054376683
7_587,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,COC(=O)c1cc(Br)cc(Br)c1,c1cc2cc3sccc3cc2s1.COC(=O)c1ccccc1,-2.552950503,1.356399313
7_588,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Oc1cc(Br)ccc1Br,c1cc2cc3sccc3cc2s1.Oc1ccccc1,-2.580133906,0.997757308
7_589,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cc1nc(Br)n(C)c1Br,c1cc2cc3sccc3cc2s1.Cc1cn(C)cn1,-2.804151256,0.789909508
7_590,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1c2ccccc2c(Br)c2ccccc12,c1cc2cc3sccc3cc2s1.c1ccc2cc3ccccc3cc2c1,-2.495298291,1.16023601
7_591,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,S=C=Nc1ccc(Br)cc1Br,c1cc2cc3sccc3cc2s1.S=C=Nc1ccccc1,-2.430470244,1.235114948
7_592,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,O=C(O)c1ccc(Br)c(Br)n1,c1cc2cc3sccc3cc2s1.O=C(O)c1ccccn1,-2.232148168,1.457712791
7_593,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Fc1ccc(Br)cc1Br,c1cc2cc3sccc3cc2s1.Fc1ccccc1,-2.676969924,1.256964454
7_594,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1ccc(OCC2CCCCO2)c(Br)c1,c1cc2cc3sccc3cc2s1.c1ccc(OCC2CCCCO2)cc1,-2.916996763,1.068523071
7_595,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,COc1ncc(Br)c2n[nH]c(Br)c12,c1cc2cc3sccc3cc2s1.COc1nccc2n[nH]cc12,-2.39631146,0.954500927
7_596,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,c1cc2cc3sccc3cc2s1.Nc1ccccc1CNC1CCC(O)CC1,-3.250890899,0.699428852
7_597,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,O=C(O)c1nc(Br)sc1Br,c1cc2cc3sccc3cc2s1.O=C(O)c1cscn1,-1.834846242,1.350729841
7_598,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1cc(Br)c2ncnn2c1,c1cc2cc3sccc3cc2s1.c1ccn2ncnc2c1,-2.474117192,1.237275434
7_599,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,O=C(O)c1c(Br)cncc1Br,c1cc2cc3sccc3cc2s1.O=C(O)c1ccncc1,-2.436853363,1.501029401
7_600,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,O=c1oc(=O)c2c(Br)c3c(=O)oc(=O)c3c(Br)c12,c1cc2cc3sccc3cc2s1.O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12,-0.500218277,1.991896786
7_601,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Fc1cc(Br)cc(Br)c1F,c1cc2cc3sccc3cc2s1.Fc1ccccc1F,-2.516938177,1.366794602
7_602,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1cc(Br)c2ccncc2n1,c1cc2cc3sccc3cc2s1.c1cnc2cnccc2c1,-2.10638597,1.370933891
7_603,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cc1ccc(Br)nc1Br,c1cc2cc3sccc3cc2s1.Cc1cccnc1,-2.691860576,1.150406156
7_604,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cc1cc(Br)cc(Br)c1Cl,c1cc2cc3sccc3cc2s1.Cc1ccccc1Cl,-2.645435806,1.298634633
7_605,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1ccc(Br)s1,c1cc2cc3sccc3cc2s1.c1ccsc1,-2.377902104,0.81542975
7_606,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1ccc(-c2ccc(Br)cn2)nc1,c1cc2cc3sccc3cc2s1.c1ccc(-c2ccccn2)nc1,-2.274323351,1.160890301
7_607,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,CCCCOc1c(Br)cc(Br)cc1C=CC(=O)O,c1cc2cc3sccc3cc2s1.CCCCOc1ccccc1C=CC(=O)O,-2.522739032,1.283295801
7_608,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1ccc2ccc3c(Br)ccc4ccc1c2c43,c1cc2cc3sccc3cc2s1.c1cc2ccc3cccc4ccc(c1)c2c34,-2.293789331,0.913383658
7_609,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1ccc(-c2ccc(Br)s2)s1,c1cc2cc3sccc3cc2s1.c1csc(-c2cccs2)c1,-2.283155533,0.700961166
7_610,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,NC(Cc1cc(Br)c(O)c(Br)c1)C(=O)O,c1cc2cc3sccc3cc2s1.NC(Cc1ccc(O)cc1)C(=O)O,-2.863578192,1.269665604
7_611,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,O=[N+]([O-])c1cc(Br)ncc1Br,c1cc2cc3sccc3cc2s1.O=[N+]([O-])c1ccncc1,-1.635103752,1.442487877
7_612,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cn1cc(Br)cc(Br)c1=O,c1cc2cc3sccc3cc2s1.Cn1ccccc1=O,-2.686936143,0.959082956
7_613,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,O=C(O)c1cc(Br)oc1Br,c1cc2cc3sccc3cc2s1.O=C(O)c1ccoc1,-2.181867838,1.198151623
7_614,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1ccc(-c2ccccc2)c(Br)c1,c1cc2cc3sccc3cc2s1.c1ccc(-c2ccccc2)cc1,-2.790720433,1.165615286
7_615,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,O=Cc1c(Br)cncc1Br,c1cc2cc3sccc3cc2s1.O=Cc1ccncc1,-2.035348184,1.47616969
7_616,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Cc1c(Br)cc(C=O)c(O)c1Br,c1cc2cc3sccc3cc2s1.Cc1ccc(C=O)c(O)c1,-2.480365949,1.353359003
7_617,OB(O)c1cc2cc3sc(B(O)O)cc3cc2s1,Brc1nc2cccc(Br)n2n1,c1cc2cc3sccc3cc2s1.c1ccn2ncnc2c1,-2.385487293,1.261148606
